sample,time,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
4221,41.22070313,-8.186786147,-7.49564622,1.740332179,160.0911073,-103.558809,-24.70368791
4222,41.23046875,-7.927036863,-8.626896718,1.034402784,137.0260115,-113.1407182,-26.08926894
4223,41.24023438,-7.521833113,-9.275179392,0.859332602,114.6534472,-114.6250156,-31.57625678
4224,41.25,-7.254157811,-8.865597976,1.580714502,112.2565355,-102.6354029,-39.68974727
4225,41.25976563,-6.536443639,-8.342726895,2.240757175,115.1939307,-83.26131342,-47.00989446
4226,41.26953125,-6.187179982,-8.032257278,3.160325342,119.6735171,-58.38967765,-53.99456007
4227,41.27929688,-5.858245991,-7.752509124,3.630196618,124.1246375,-39.95732502,-61.61864745
4228,41.2890625,-5.05700022,-7.96658791,3.404872683,132.7225699,-17.6059438,-70.13312939
4229,41.29882813,-5.24768398,-7.942505727,3.72486365,150.6664859,5.613742343,-76.43748437
4230,41.30859375,-5.261582433,-7.629319708,3.802196972,163.2185211,19.00491854,-78.36215168
4231,41.31835938,-5.233307584,-6.853187054,3.941504529,174.2590203,32.28109123,-78.32095543
4232,41.328125,-5.28216932,-5.973240667,3.998069164,176.7115231,36.44676787,-77.24516783
4233,41.33789063,-5.328189525,-4.854371044,3.855499697,172.3706569,35.13540959,-76.03826045
4234,41.34765625,-5.329351084,-3.497188547,3.756741087,162.3615121,32.55303455,-73.8778784
4235,41.35742188,-4.959490627,-2.826075055,3.679530125,144.1508834,28.85346455,-72.01026871
4236,41.3671875,-4.667092685,-2.287710874,3.678565464,122.0151423,25.88164102,-70.71548869
4237,41.37695313,-4.547619117,-1.617981937,3.95492858,98.30522543,23.40698083,-67.8231686
4238,41.38671875,-4.502458455,-1.281738013,4.20861887,81.15855831,24.03228752,-65.00972794
4239,41.39648438,-4.454083128,-1.335013833,4.542451482,63.8095598,29.28324128,-62.674749
4240,41.40625,-4.459480466,-1.650336697,4.559483958,54.28448678,38.55143424,-59.11352693
4241,41.41601563,-4.180687887,-1.900229128,4.237931728,50.80433412,45.36105534,-54.60447327
4242,41.42578125,-3.826325334,-2.026877584,3.646986067,48.48505911,48.83278227,-49.11404836
4243,41.43554688,-3.53025561,-2.054754838,3.008807122,44.77924016,52.29056273,-44.43274431
4244,41.4453125,-3.177497525,-2.073871405,2.50016347,40.28916668,56.11522347,-40.92627305
4245,41.45507813,-2.758730784,-1.752277685,2.436135193,32.65863476,60.68342179,-38.11192229
4246,41.46484375,-2.447474194,-1.629964375,2.761220683,24.55890292,62.63624984,-35.92596049
4247,41.47460938,-2.200401622,-1.645403639,3.473969792,10.18787841,63.31059969,-33.03640144
4248,41.484375,-2.090355063,-1.809501195,4.279810331,-8.396406837,61.78464757,-30.48458058
4249,41.49414063,-2.120451056,-2.028995033,4.924160323,-26.66969091,58.63388887,-28.80044958
4250,41.50390625,-2.267914656,-2.117844537,5.525179165,-38.06080293,55.56963929,-28.80793677
4251,41.51367188,-2.320248403,-2.188887787,6.132916963,-42.57144912,52.70422779,-29.82808792
4252,41.5234375,-2.286219195,-2.409262157,6.770263141,-45.74909661,48.45372092,-30.10594665
4253,41.53320313,-2.490031652,-2.932200318,7.376989566,-52.54196085,42.5382731,-29.05102282
4254,41.54296875,-2.936008322,-3.681196951,8.05265193,-60.66443923,36.83462131,-27.4469976
4255,41.55273438,-3.399249145,-4.288966086,8.592834459,-65.3586267,33.69222969,-26.24827248
4256,41.5625,-3.945041365,-5.132128184,8.997135561,-67.52462238,31.99842242,-25.33996392
4257,41.57226563,-4.392872806,-5.876190755,8.710519578,-65.23818368,33.12335272,-24.52235674
4258,41.58203125,-4.838185643,-6.441048563,8.143671243,-61.14787111,35.23951784,-22.64333278
4259,41.59179688,-5.087003244,-6.874778685,7.392229274,-58.79302353,33.90322098,-19.67483872
4260,41.6015625,-5.401367589,-6.834568203,7.030207036,-57.0207184,27.86043833,-15.80037743
4261,41.61132813,-5.606665893,-6.358691568,7.308635069,-57.98365154,13.50419586,-12.5240723
4262,41.62109375,-6.014236846,-5.65305617,7.663904135,-64.88894689,-7.590220103,-9.178349278
4263,41.63085938,-6.629572139,-5.161957571,7.734123404,-72.78511386,-23.28499818,-6.127382354
4264,41.640625,-7.297781632,-4.600791638,7.439444672,-78.95135876,-35.25706697,-1.697438331
4265,41.65039063,-7.099515319,-4.175735033,6.790267908,-72.46388779,-30.64207145,2.978567882
4266,41.66015625,-6.43267656,-3.828838955,6.42868453,-59.69315376,-15.28451203,8.77291171
4267,41.66992188,-6.065005903,-4.034527887,5.90332738,-51.64686093,2.497104658,17.8825872
4268,41.6796875,-6.114806589,-4.853253498,4.878335686,-47.2665153,17.04836013,27.08557317
4269,41.68945313,-6.724326423,-6.096761447,3.877303306,-41.58829766,26.56532475,32.51472854
4270,41.69921875,-8.232942063,-8.759242339,3.683291668,-36.10654231,28.29340185,33.47422534
4271,41.70898438,-10.26794741,-11.95465082,4.744510921,-34.82215908,25.23394129,32.05135173
4272,41.71875,-13.75253984,-15.61057085,7.122172315,-46.92966481,21.58826422,29.13880762
4273,41.72851563,-14.87490876,-14.88545508,6.757158032,-92.83967202,19.77471013,25.56547184
4274,41.73828125,-11.87441623,-10.84052047,3.909886221,-125.9692817,8.346014983,21.40747442
4275,41.74804688,-8.963314164,-7.697756448,2.718553803,-113.5933282,-15.99385872,16.20459067
4276,41.7578125,-6.851660895,-5.748555482,3.882957427,-92.69088476,-30.98105078,9.967641753
4277,41.76757813,-5.425886995,-4.468523448,5.199743834,-69.1660574,-26.77291289,4.612862727
4278,41.77734375,-4.799681478,-4.493876751,5.347050273,-37.49562941,-21.98079425,-1.561676356
4279,41.78710938,-4.559525144,-4.454063533,4.560985471,-21.32171883,-20.28108503,-6.654500292
4280,41.796875,-4.075688894,-3.803406374,2.814729035,-23.1774627,-22.91040178,-8.092010088
4281,41.80664063,-3.46552278,-3.249996303,0.596911154,-43.94788905,-35.66192762,-1.519020984
4282,41.81640625,-3.569021233,-3.546962185,-1.483041647,-72.25869415,-50.80528786,9.880296812
4283,41.82617188,-4.850987117,-5.309287873,-2.380112805,-89.57587832,-56.41896197,23.89845498
4284,41.8359375,-5.74177694,-7.710356632,-1.891346636,-82.9418828,-47.34430284,36.24008311
4285,41.84570313,-4.953520991,-9.766574302,-1.187922733,-60.49275208,-23.45390276,40.20147947
4286,41.85546875,-4.877206408,-10.79751825,-0.571087558,-37.9629788,12.68940744,33.41042784
4287,41.86523438,-5.235869281,-10.38169438,-0.013058969,-22.54512823,48.71160427,21.64734671
4288,41.875,-5.262714355,-9.743458627,0.660132978,-15.38350098,68.85936923,12.25418567
4289,41.88476563,-5.142328053,-8.378589057,2.03989345,-15.11454219,80.48038048,-0.967028141
4290,41.89453125,-5.392659622,-6.533145205,3.443151748,-24.95182502,70.73658584,-8.639121209
4291,41.90429688,-5.587974722,-5.323950589,4.288745286,-36.90316441,46.07187341,-8.847975335
4292,41.9140625,-5.839102432,-4.780603569,5.023007514,-47.93621841,17.23284623,-5.056881488
4293,41.92382813,-5.526892076,-5.179131778,4.971545391,-58.20839098,-7.045148878,-0.197315709
4294,41.93359375,-6.24639455,-4.562178131,3.732189589,-68.67444848,-16.63031192,6.377932683
4295,41.94335938,-6.631150097,-5.768101877,2.324809308,-74.67783529,-12.68246062,12.22121704
4296,41.953125,-6.533180692,-6.748959089,1.400529114,-73.19810452,-6.25512363,11.20246617
4297,41.96289063,-6.143243887,-7.303825457,1.065193036,-68.99761412,-0.809496066,9.947525471
4298,41.97265625,-5.729164913,-7.646444305,1.271866897,-63.82474806,3.256372973,8.569405532
4299,41.98242188,-5.138603749,-7.790833649,1.851214091,-55.09389234,8.379615081,5.732719517
4300,41.9921875,-4.388679684,-7.588596393,2.641641475,-42.61055618,10.81808189,4.016366629
4301,42.00195313,-4.010097968,-7.264162115,3.327430801,-29.57641971,11.05403613,3.960771285
4302,42.01171875,-3.968556035,-7.054506542,3.598320238,-17.45577203,12.97492111,4.029718893
4303,42.02148438,-4.06913123,-6.916920182,3.519461234,-6.92207052,18.63829501,4.103527688
4304,42.03125,-4.26677767,-6.787540347,3.318097001,-1.998485375,23.70918969,4.516585476
4305,42.04101563,-4.579857386,-6.632649237,2.887279889,-2.081349183,27.94756638,5.826354404
4306,42.05078125,-4.8250217,-6.595762498,2.400405172,-7.276485947,28.31291729,7.836652754
4307,42.06054688,-5.022001468,-6.499798024,1.867336776,-14.87236389,25.70718454,10.44117018
4308,42.0703125,-5.168788956,-6.330470154,1.457524345,-23.37027632,22.41534469,13.10035611
4309,42.08007813,-5.223623655,-6.143328956,1.325624716,-30.25093724,21.83552722,15.28377386
4310,42.08984375,-5.222134752,-5.940273701,1.469297873,-34.13036048,24.78245867,17.06305492
4311,42.09960938,-5.138713664,-5.824377659,1.73304774,-35.18657538,30.58220048,18.55831799
4312,42.109375,-5.087246769,-5.851391673,1.90824804,-34.79168957,36.11572788,19.19647257
4313,42.11914063,-5.048700034,-5.976197334,2.125886411,-34.2863937,43.84254764,19.71944439
4314,42.12890625,-5.066223761,-6.028540869,2.263912416,-34.4987147,50.15585752,20.3571911
4315,42.13867188,-5.114022572,-6.056558063,2.278700403,-36.087107,53.82314676,21.41048614
4316,42.1484375,-5.307616511,-6.20203157,2.239610349,-38.99016617,54.60138374,22.94048826
4317,42.15820313,-5.675124547,-6.385743095,2.272054638,-43.81469028,53.273735,24.70004985
4318,42.16796875,-6.036475552,-6.428563715,2.277523931,-51.28469996,49.7646764,26.80856555
4319,42.17773438,-5.978729055,-6.596613814,2.288695708,-58.38698303,44.85486169,29.53098348
4320,42.1875,-5.652062507,-6.687128637,2.345370586,-60.48123478,40.15839149,32.15649451
4321,42.19726563,-5.425132905,-6.792991611,2.355173753,-60.6471069,36.23405131,34.23940167
4322,42.20703125,-5.261284331,-7.074785282,2.258333677,-58.6935334,30.76556838,36.38951607
4323,42.21679688,-5.45750558,-7.232175848,2.266693564,-52.46224459,27.21638054,37.27282427
4324,42.2265625,-5.721542706,-7.221403994,2.457246047,-44.53830635,23.72294029,36.31437009
4325,42.23632813,-5.859242922,-7.231452519,2.41729184,-36.84633905,19.03842149,33.19148847
4326,42.24609375,-5.781931483,-7.707948026,2.056241589,-27.70434247,14.71109179,28.10326948
4327,42.25585938,-5.590149003,-8.140615713,1.668282556,-18.32745174,11.85195116,22.71292061
4328,42.265625,-5.677165217,-7.852674158,1.498553847,-14.85140516,5.767064434,18.57649638
4329,42.27539063,-6.156767419,-7.568927481,1.580952997,-16.99041401,-0.255690804,15.83027486
4330,42.28515625,-7.100325677,-7.293177781,1.948531661,-20.93848664,-6.806828841,13.75149456
4331,42.29492188,-7.650143315,-7.345390445,2.220561544,-20.19678136,-10.31530922,13.31128601
4332,42.3046875,-7.523664993,-8.274203746,2.259564589,-13.06255386,-13.23413145,13.76960612
4333,42.31445313,-7.600702075,-10.06519651,2.526725038,-3.995586723,-16.7357296,14.91440128
4334,42.32421875,-8.172684741,-10.85535051,2.321304223,1.640890941,-21.36256024,13.75518924
4335,42.33398438,-8.647816504,-10.43543505,2.129226768,7.497078112,-32.11507697,7.147225778
4336,42.34375,-9.149381119,-10.69855706,2.274319008,16.27220688,-46.6757093,-1.80314329
4337,42.35351563,-9.558219395,-11.24249028,2.287118968,24.35220828,-55.6277733,-8.146667856
4338,42.36328125,-9.869660488,-11.53210063,2.293861557,40.63561649,-62.68799345,-17.46420158
4339,42.37304688,-9.219082127,-10.78839404,2.271714927,65.96217594,-67.63006429,-27.40648432
4340,42.3828125,-7.518186596,-9.514328976,2.074874412,94.84577127,-72.91366049,-34.37063777
4341,42.39257813,-6.043776072,-8.87509304,1.765822472,123.1881874,-80.02487072,-37.39586916
4342,42.40234375,-5.713190993,-8.542749109,1.845318739,144.1594814,-86.77687451,-36.38628522
4343,42.41210938,-6.375047831,-7.659173143,2.035740407,155.909888,-83.72895989,-34.71142225
4344,42.421875,-7.419702712,-6.552913979,2.300675741,165.8231014,-74.04470797,-35.92227555
4345,42.43164063,-8.050228036,-5.825096968,2.641087929,174.1925197,-69.74482738,-36.85134114
4346,42.44140625,-8.621463503,-5.399135494,2.847331186,181.0133369,-70.04715027,-36.87903988
4347,42.45117188,-8.992692754,-4.930519132,3.005536094,178.917478,-73.80851519,-35.91587219
4348,42.4609375,-8.904229977,-4.795572407,3.231098789,165.5752739,-85.9965938,-34.05276909
4349,42.47070313,-8.088412818,-5.655009789,3.247738492,143.7356714,-100.207709,-33.35074607
4350,42.48046875,-7.17575717,-7.457127147,2.843837783,117.9073256,-112.9606598,-33.34271649
4351,42.49023438,-5.721925179,-8.482886085,1.777837987,96.38631912,-118.0409455,-32.73068257
4352,42.5,-5.01232712,-8.373129403,1.457379574,85.47072305,-106.2905469,-34.59655173
4353,42.50976563,-5.111160182,-7.839025188,2.052847003,85.03230741,-89.0991329,-37.99357403
4354,42.51953125,-5.268746911,-7.301697549,2.452458108,86.41934272,-74.84762757,-41.94663699
4355,42.52929688,-5.487697118,-6.720519779,2.865113681,90.79660733,-54.12559739,-48.08262025
4356,42.5390625,-5.390533298,-6.623942185,3.237818624,99.87982335,-33.45160571,-53.39264523
4357,42.54882813,-5.348349609,-6.26130498,2.97677597,107.5187295,-14.35199983,-56.67984766
4358,42.55859375,-5.599636324,-5.935300837,3.072482256,115.2309155,0.935702969,-56.89550897
4359,42.56835938,-5.656483473,-5.90346501,3.125909849,118.0939883,8.045979308,-57.10282913
4360,42.578125,-5.422434718,-6.071522526,2.939126955,117.4024437,14.12680088,-57.88718596
4361,42.58789063,-5.270664086,-5.832287711,2.966490737,116.9491376,20.75508841,-58.35997317
4362,42.59765625,-5.163822719,-5.277059546,3.134768339,113.8593941,23.00069071,-57.62777677
4363,42.60742188,-5.030262677,-4.71978289,3.107284119,103.3461415,25.60704805,-57.48765869
4364,42.6171875,-4.998054493,-4.036886241,3.225260723,90.36111284,27.80826379,-57.6700898
4365,42.62695313,-4.743462255,-3.670061893,3.417061744,76.54231618,27.11387549,-56.26297489
4366,42.63671875,-4.604629199,-3.485629382,3.629678978,62.304279,25.5528358,-54.30583182
4367,42.64648438,-4.60450171,-3.38770389,3.898514165,47.39585314,25.25280426,-52.03930583
4368,42.65625,-4.731475709,-3.436165296,4.12361634,33.21099272,24.83484612,-49.09090031
4369,42.66601563,-4.970084039,-3.554744039,4.135723959,23.01176041,23.56520697,-45.32303162
4370,42.67578125,-5.028442789,-3.737905827,4.015109363,19.51070058,22.73357638,-42.50624332
4371,42.68554688,-4.853374667,-3.993503595,3.420059705,18.04388465,25.46200738,-39.35818287
4372,42.6953125,-4.530612461,-4.036051485,2.541715711,21.13872716,32.93973996,-34.99809309
4373,42.70507813,-4.177351692,-4.007385494,2.015412602,25.97410995,42.52095065,-30.93018902
4374,42.71484375,-3.760747572,-3.931858377,1.898360576,26.28346579,52.65014587,-28.4258412
4375,42.72460938,-3.505844199,-3.76097522,2.163275464,20.81711185,59.4029218,-26.82654376
4376,42.734375,-3.347444268,-3.662873586,2.7105001,10.5473309,61.01938655,-25.1464071
4377,42.74414063,-3.305580636,-3.539295797,3.400872225,-3.704086665,61.87666608,-22.13222068
4378,42.75390625,-3.355320192,-3.548268162,4.132101448,-17.35289275,63.18066594,-19.85364583
4379,42.76367188,-3.676107523,-3.890394604,4.722586046,-37.61419583,58.37732889,-15.59456181
4380,42.7734375,-3.87969698,-4.126618118,5.364846915,-51.6372768,50.01897706,-14.46190015
4381,42.78320313,-4.57295564,-4.841075534,5.459360322,-55.00387841,46.71122481,-12.76342257
4382,42.79296875,-4.920996816,-5.947360485,5.603679479,-48.21129495,38.83344871,-10.41176119
4383,42.80273438,-4.063516685,-5.66536597,6.411132696,-40.06969513,39.32107954,-8.640964101
4384,42.8125,-3.954802588,-6.027628914,6.233652325,-42.88445393,45.71352388,-3.883189145
4385,42.82226563,-5.497896776,-8.866428591,5.895297263,-37.45585267,31.24326031,2.818416986
4386,42.83203125,-4.663215626,-8.094254044,6.339536265,-26.73489601,25.13060092,-3.069847708
4387,42.84179688,-4.430384311,-7.901496388,6.108678234,-20.61187542,33.70257129,-8.005344262
4388,42.8515625,-4.707411571,-8.17958462,5.756718626,-9.809115058,34.16197163,-9.552147542
4389,42.86132813,-4.726840005,-7.223573384,5.738366674,-1.474185605,34.50180098,-14.50490665
4390,42.87109375,-4.46912292,-6.68957484,6.209126482,4.679389076,37.06721756,-20.50983582
4391,42.88085938,-4.521133738,-6.700899617,6.897962528,5.189611651,45.34064426,-24.36481426
4392,42.890625,-4.429475882,-6.656824075,7.359183768,1.445225693,46.51174926,-25.98387653
4393,42.90039063,-4.918025301,-7.400343153,7.192792898,-5.211539133,38.57635886,-28.26645105
4394,42.91015625,-4.350233527,-7.1476963,7.102243823,-10.41397041,29.83247229,-31.77813352
4395,42.91992188,-3.890096841,-7.187479249,7.153082215,-10.34635422,29.13504876,-34.06268208
4396,42.9296875,-3.526436619,-6.908140669,7.120687215,-2.168720385,34.48070684,-31.65792289
4397,42.93945313,-2.960224085,-5.200294954,6.582355785,6.871612935,35.50066135,-27.59818687
4398,42.94921875,-3.038973618,-4.491852762,5.761054852,7.60697948,32.76165869,-26.49354229
4399,42.95898438,-3.896293692,-4.620880981,4.584387427,11.71872048,30.7557676,-25.6157564
4400,42.96875,-4.729351244,-4.621249315,3.642817517,19.3300473,28.55766598,-23.8570227
4401,42.97851563,-6.124257414,-5.304407174,2.6229483,16.55485058,26.99485739,-19.99034517
4402,42.98828125,-9.881591571,-8.585724383,1.267719804,-7.619811313,31.49637462,-11.89432864
4403,42.99804688,-13.61529797,-11.88180981,0.707589307,-31.15293859,40.18846558,-2.484987919
4404,43.0078125,-15.45481039,-12.88163336,1.277384481,-52.82407309,49.53833191,10.20569095
4405,43.01757813,-12.50360507,-10.59510309,2.262152859,-63.76439758,49.69574567,19.8351126
4406,43.02734375,-9.906787083,-9.758978996,4.43951319,-49.07559246,31.19594908,22.06702653
4407,43.03710938,-8.571903556,-9.455095231,6.881061705,-16.76387242,15.56652102,15.57801583
4408,43.046875,-7.632384297,-9.449042637,7.973503697,19.56238038,19.12954432,7.572469427
4409,43.05664063,-5.708257487,-7.183958299,6.913408483,46.23129744,33.82278483,4.676150465
4410,43.06640625,-4.475954902,-4.899636198,4.590660605,57.04080421,42.81783855,10.56167101
4411,43.07617188,-4.10511307,-4.163790152,2.783306681,58.67437471,39.27900074,17.96036534
4412,43.0859375,-3.669930932,-3.670147111,0.929962015,57.34932286,23.39825552,25.48600844
4413,43.09570313,-3.524742623,-3.464125536,-0.133738983,48.64620643,12.43483806,28.42590551
4414,43.10546875,-3.913023825,-3.912628753,-1.146696236,31.92300671,14.53083658,26.55831746
4415,43.11523438,-4.890199617,-5.590735569,-2.062069909,9.175434604,28.17791451,21.61552712
4416,43.125,-5.901262049,-7.141824715,-2.355601727,-6.730100397,49.60910219,16.92001991
4417,43.13476563,-6.696189639,-7.811983604,-1.465153434,-7.000321478,69.7956732,12.67063926
4418,43.14453125,-7.09050764,-8.0767778,0.146881356,-1.083778617,83.97060125,6.951616138
4419,43.15429688,-7.127729468,-7.880604818,2.115960698,2.379041401,94.41234346,-0.335204129
4420,43.1640625,-6.702324077,-7.716970507,3.317399782,2.320139069,96.13031919,-5.943177027
4421,43.17382813,-6.093896884,-7.541512722,4.495113142,-0.996000411,85.65305617,-13.64600759
4422,43.18359375,-5.767348022,-7.008461318,4.973023768,-9.0365305,65.57973625,-19.74089097
4423,43.19335938,-5.659413655,-6.677809381,4.859013587,-19.36974514,43.4445936,-20.42614324
4424,43.203125,-5.715018183,-6.674593922,4.401396338,-23.88160108,27.15763147,-18.53192871
4425,43.21289063,-5.734867047,-6.25607802,3.615431085,-22.75090179,17.05014021,-16.2787963
4426,43.22265625,-5.919014425,-5.904586838,2.769640892,-20.97380623,10.16183413,-12.83906936
4427,43.23242188,-6.040533739,-5.931487854,2.022636528,-18.67320993,7.041286003,-8.458225275
4428,43.2421875,-6.224423574,-5.92651244,1.590818057,-15.96803858,8.206707368,-5.602608958
4429,43.25195313,-6.07391632,-6.193751539,1.234211358,-10.93331569,14.27559881,-2.409531908
4430,43.26171875,-5.959567023,-6.403198555,1.244066976,-3.741818765,24.36459202,-1.227112661
4431,43.27148438,-5.780051726,-6.651814438,1.575636876,5.753098579,32.87387482,-1.580563078
4432,43.28125,-5.578909912,-6.747862858,2.306801858,14.29849312,38.21006113,-2.443432639
4433,43.29101563,-5.56463252,-6.81026241,2.900233407,18.27331723,40.30384807,-3.526122939
4434,43.30078125,-5.537754426,-6.858471954,3.292882963,19.06229717,39.65995242,-4.326257894
4435,43.31054688,-5.544625711,-6.753279622,3.542671657,17.08266067,37.25481653,-4.529856646
4436,43.3203125,-5.541877959,-6.71986378,3.523002149,14.79934643,35.14411553,-4.425549655
4437,43.33007813,-5.571763815,-6.659700132,3.382392635,12.03534081,32.21972805,-3.27783883
4438,43.33984375,-5.776737167,-6.551723837,3.181538858,9.032728237,28.49191433,-1.51726361
4439,43.34960938,-6.000800378,-6.460207796,2.959843154,4.943285792,24.92872338,0.114923833
4440,43.359375,-6.173278038,-6.424361922,2.781977967,0.066616088,22.0871658,1.313757582
4441,43.36914063,-6.262247382,-6.315607126,2.701464966,-5.599987295,20.57710896,1.957967651
4442,43.37890625,-6.34261693,-6.269107961,2.726221991,-10.79156297,20.90871462,1.994138196
4443,43.38867188,-6.322472375,-6.367362084,2.827652568,-14.59717064,21.81854475,1.607620839
4444,43.3984375,-6.247682088,-6.461588979,2.931386567,-16.58977258,22.27775506,0.982096981
4445,43.40820313,-6.243748705,-6.497505119,3.092615354,-17.91272593,21.78596695,-0.383554379
4446,43.41796875,-6.28478611,-6.542350022,3.176203037,-18.7432642,19.17001145,-1.445620479
4447,43.42773438,-6.341521576,-6.52961726,3.1310457,-19.8095296,15.01574324,-1.527232443
4448,43.4375,-6.55864183,-6.407156593,3.068968824,-21.4768334,10.17486861,-1.120812526
4449,43.44726563,-6.912853144,-6.235016865,2.951348553,-23.44459757,5.022791543,-0.593641538
4450,43.45703125,-7.155269602,-6.040521243,2.840350429,-25.65585512,0.354608586,-0.189415596
4451,43.46679688,-7.141583214,-5.887773664,2.71404968,-27.63748893,-1.8773808,0.286149865
4452,43.4765625,-7.066358769,-5.721550794,2.698308447,-29.02220591,-2.761384957,0.831157693
4453,43.48632813,-6.999847122,-5.724851902,2.6795737,-29.68019582,-4.17973236,1.378040885
4454,43.49609375,-6.917688076,-5.845440479,2.616514747,-30.75425535,-7.260435171,2.842331992
4455,43.50585938,-6.857625009,-6.092339862,2.396124907,-33.39175482,-11.39900426,3.986470607
4456,43.515625,-6.507539201,-6.395752501,1.884901815,-37.05731495,-15.13197992,5.250114893
4457,43.52539063,-6.192822538,-6.708221116,1.260674667,-37.89798219,-16.63047268,6.967860488
4458,43.53515625,-5.959702835,-6.780666876,0.890001733,-36.02214762,-17.7549229,7.158652417
4459,43.54492188,-5.981547484,-6.89741637,0.678201183,-33.9035133,-18.8631908,6.487110386
4460,43.5546875,-6.051431806,-7.056520694,0.516907626,-31.54723197,-18.92307031,5.080174046
4461,43.56445313,-6.080927978,-7.180354098,0.460915169,-29.01624085,-17.70421997,3.801958621
4462,43.57421875,-6.067572753,-7.261781402,0.50297897,-24.44685331,-13.45997573,1.927851482
4463,43.58398438,-5.977872022,-7.239154891,0.754833429,-19.22157534,-7.625083587,0.247710295
4464,43.59375,-5.827853757,-7.114615595,1.008993508,-14.60046644,-1.933670109,-0.634084462
4465,43.60351563,-5.744705386,-6.778893864,1.2627258,-11.60748118,3.295123766,-0.970656562
4466,43.61328125,-5.615891574,-6.400784665,1.465948473,-10.41984688,7.330772006,-0.950521963
4467,43.62304688,-5.547220776,-6.134136005,1.577483149,-10.36792114,8.779633259,-0.081579445
4468,43.6328125,-5.620622962,-6.090128024,1.647112016,-11.09088585,8.017350062,1.330888884
4469,43.64257813,-5.772935091,-6.114322363,1.685309208,-12.23058283,6.219499007,2.305796505
4470,43.65234375,-6.016173197,-6.223278742,1.687748287,-13.84526107,2.770052127,3.334209226
4471,43.66210938,-6.169904393,-6.42186618,1.649969889,-14.19408919,-0.288330015,4.123731334
4472,43.671875,-6.276136984,-6.611552603,1.637954157,-12.79888406,-1.973044474,4.618547867
4473,43.68164063,-6.394128987,-6.743752419,1.770753355,-11.04566941,-2.673095037,4.748497237
4474,43.69140625,-6.442901738,-6.853003763,1.855888155,-10.08003504,-2.844116949,5.184682131
4475,43.70117188,-6.402049314,-6.784281474,1.910860129,-9.294569742,-3.26420067,5.804140558
4476,43.7109375,-6.413244975,-6.700505315,1.948921187,-8.387720058,-3.739548794,6.177276812
4477,43.72070313,-6.396433351,-6.676844384,1.960154791,-7.722601787,-4.032552457,6.241363286
4478,43.73046875,-6.431821667,-6.654852711,1.952522393,-7.058530163,-4.018084408,6.05975997
4479,43.74023438,-6.49268247,-6.572773334,1.917480781,-6.392972173,-4.180992909,5.507417102
4480,43.75,-6.34475923,-6.495959065,1.925175912,-5.670360485,-3.611314427,4.834537991
4481,43.75976563,-6.197614442,-6.481266099,1.998040657,-4.168145349,-1.992792731,4.10762276
4482,43.76953125,-6.060956254,-6.578725495,2.047661206,-3.088648208,-0.447756455,3.748410736
4483,43.77929688,-6.168552443,-6.636989084,2.112655099,-3.56863356,-0.876233512,3.312636133
4484,43.7890625,-5.995814781,-6.727758215,2.027723128,-5.613371808,-2.310219401,3.173768344
4485,43.79882813,-6.276473333,-6.78601946,1.998253775,-6.387138178,-4.512057749,3.038759905
4486,43.80859375,-5.904200671,-6.81981874,2.070103926,-6.380427859,-5.847505486,2.849085383
4487,43.81835938,-5.873047651,-6.779632282,2.102174206,-5.962215416,-5.431957105,4.14813526
4488,43.828125,-6.067553178,-6.815163511,1.918938472,-4.568858954,-6.752612365,4.70589665
4489,43.83789063,-5.966741053,-6.704248022,1.906908967,-3.238913492,-7.277802156,4.834279586
4490,43.84765625,-6.009452754,-6.660669879,2.035527715,-2.405938195,-4.704897997,4.60075213
4491,43.85742188,-6.197362691,-6.729752389,1.923853053,-0.73001967,-1.752750976,4.434562325
4492,43.8671875,-6.217351906,-6.619551682,1.807985134,0.89118928,0.043624346,4.202384053
4493,43.87695313,-6.276177067,-6.542292378,1.872106999,2.211779938,1.717171908,3.659792292
4494,43.88671875,-6.404422219,-6.523812852,1.937592543,2.205422635,3.24522436,3.109877595
4495,43.89648438,-6.356979487,-6.543573547,1.890941179,1.899989143,4.283851825,2.371659348
4496,43.90625,-6.275456221,-6.492114546,1.788359504,2.023655717,3.551980456,2.678191698
4497,43.91601563,-6.274487539,-6.437152168,1.636108151,2.267842724,2.568009923,3.786415752
4498,43.92578125,-6.362414377,-6.412063878,1.739197228,3.599921732,1.175300471,5.083872566
4499,43.93554688,-6.436663078,-6.427791041,1.904595108,2.879000787,0.429937459,5.262642259
4500,43.9453125,-6.404838055,-6.308768374,1.960705375,2.22115951,-0.797497248,5.193306095
4501,43.95507813,-6.246830962,-6.385027165,2.085294586,1.074278441,-0.694776558,5.064394559
4502,43.96484375,-6.414457092,-6.236991885,2.230163577,-0.197975429,0.252144467,5.307904898
4503,43.97460938,-6.398291293,-6.294554657,2.200907175,-2.67913719,1.919029093,4.684070625
4504,43.984375,-6.158080744,-6.123381693,1.814932158,-1.593186758,1.494215999,6.045317088
4505,43.99414063,-5.763773324,-6.190890067,1.555101771,3.002797401,-1.438949997,8.649641421
4506,44.00390625,-6.325006242,-6.575010803,1.417719739,8.872617785,-5.938210486,11.81025965
4507,44.01367188,-5.864820486,-6.375959426,2.2127161,8.639903645,-8.08385253,12.72692898
4508,44.0234375,-6.398695326,-6.772449509,2.419955136,4.508842995,-2.507493079,13.15691593
